bit_position,majority_board1,majority_board2,match
37575,0,1,no
37576,1,0,no
37577,1,1,yes
37578,0,0,yes
37579,1,0,no
37580,0,1,no
37581,1,0,no
37582,1,0,no
37583,1,1,yes
37584,1,1,yes
37585,1,0,no
37586,0,1,no
37587,1,1,yes
37588,0,1,no
37589,1,0,no
37590,0,1,no
37591,1,0,no
37592,1,0,no
37593,1,1,yes
37594,0,1,no
37595,equal,1,no
37596,1,1,yes
37597,1,0,no
37598,0,1,no
37599,1,1,yes
37600,1,0,no
37601,1,1,yes
37602,1,0,no
37603,0,0,yes
37604,0,0,yes
37605,1,0,no
37606,0,0,yes
37607,0,1,no
37608,0,1,no
37609,0,0,yes
37610,0,1,no
37611,1,1,yes
37612,0,0,yes
37613,0,1,no
37614,1,1,yes
37615,0,0,yes
37616,0,1,no
37617,1,0,no
37618,0,0,yes
37619,0,0,yes
37620,1,1,yes
37621,1,1,yes
37622,1,1,yes
37623,0,0,yes
37624,0,1,no
37625,0,1,no
37626,0,1,no
37627,1,1,yes
37628,0,1,no
37629,1,1,yes
37630,0,1,no
37631,1,1,yes
37632,1,0,no
37633,0,1,no
37634,0,1,no
37635,0,0,yes
37636,1,1,yes
37637,1,0,no
37638,1,1,yes
37639,1,1,yes
37640,1,0,no
37641,0,1,no
37642,1,1,yes
37643,1,0,no
37644,0,1,no
37645,0,1,no
37646,0,1,no
37647,0,1,no
37648,0,0,yes
37649,1,1,yes
37650,0,1,no
37651,0,0,yes
37652,0,1,no
37653,0,equal,no
37654,0,0,yes
37655,1,1,yes
37656,1,0,no
37657,1,0,no
37658,0,0,yes
37659,1,1,yes
37660,1,0,no
37661,0,0,yes
37662,0,0,yes
37663,1,0,no
37664,1,0,no
37665,0,0,yes
37666,0,0,yes
37667,1,1,yes
37668,0,1,no
37669,1,1,yes
37670,0,1,no
37671,0,1,no
37672,1,1,yes
37673,0,0,yes
37674,0,1,no
37675,1,0,no
37676,0,1,no
37677,0,0,yes
37678,1,1,yes
37679,1,0,no
37680,1,1,yes
37681,1,1,yes
37682,1,1,yes
37683,1,0,no
37684,0,1,no
37685,1,0,no
37686,1,0,no
37687,0,1,no
37688,1,1,yes
37689,0,1,no
37690,0,1,no
37691,0,1,no
37692,0,1,no
37693,0,0,yes
37694,1,0,no
37695,1,1,yes
37696,1,1,yes
37697,0,1,no
37698,0,1,no
37699,1,1,yes
37700,0,0,yes
37701,0,0,yes
37702,0,0,yes
37703,1,1,yes
37704,1,1,yes
37705,1,0,no
37706,1,1,yes
37707,0,1,no
37708,0,0,yes
37709,0,0,yes
37710,1,1,yes
37711,0,1,no
37712,0,1,no
37713,0,1,no
37714,1,1,yes
37715,1,0,no
37716,0,0,yes
37717,1,0,no
37718,1,0,no
37719,0,1,no
37720,0,0,yes
37721,1,0,no
37722,1,1,yes
37723,1,1,yes
37724,0,1,no
37725,1,1,yes
37726,1,0,no
37727,1,1,yes
37728,1,0,no
37729,1,0,no
37730,0,0,yes
37731,0,1,no
37732,0,0,yes
37733,0,1,no
37734,1,1,yes
37735,1,0,no
37736,0,1,no
37737,0,0,yes
37738,0,0,yes
37739,1,0,no
37740,0,0,yes
37741,0,1,no
37742,0,1,no
37743,0,0,yes
37744,0,1,no
37745,0,1,no
37746,1,0,no
37747,0,1,no
37748,0,1,no
37749,0,1,no
37750,0,1,no
37751,0,1,no
37752,1,equal,no
37753,1,0,no
37754,1,1,yes
37755,1,0,no
37756,0,0,yes
37757,0,1,no
37758,0,1,no
37759,1,0,no
37760,1,0,no
37761,0,0,yes
37762,0,1,no
37763,0,0,yes
37764,1,1,yes
37765,0,1,no
37766,1,1,yes
37767,0,0,yes
37768,1,0,no
37769,1,0,no
37770,0,1,no
37771,0,0,yes
37772,1,0,no
37773,1,0,no
37774,1,0,no
37775,1,1,yes
37776,1,1,yes
37777,0,0,yes
37778,1,1,yes
37779,1,1,yes
37780,0,1,no
37781,0,0,yes
37782,0,0,yes
37783,1,0,no
37784,0,1,no
37785,0,0,yes
37786,0,0,yes
37787,1,0,no
37788,1,0,no
37789,0,0,yes
37790,1,1,yes
37791,0,0,yes
37792,0,1,no
37793,1,equal,no
37794,0,0,yes
37795,1,1,yes
37796,0,0,yes
37797,0,0,yes
37798,1,0,no
37799,1,0,no
37800,0,0,yes
37801,1,0,no
37802,0,1,no
37803,0,1,no
37804,1,0,no
37805,1,equal,no
37806,0,1,no
37807,1,0,no
37808,0,1,no
37809,1,0,no
37810,0,1,no
37811,0,0,yes
37812,1,0,no
37813,1,1,yes
37814,equal,1,no
37815,1,1,yes
37816,0,1,no
37817,1,1,yes
37818,1,0,no
37819,1,1,yes
37820,1,0,no
37821,0,0,yes
37822,0,1,no
37823,1,1,yes
37824,0,1,no
37825,0,0,yes
37826,0,0,yes
37827,1,0,no
37828,1,0,no
37829,1,1,yes
37830,1,0,no
37831,1,1,yes
37832,1,1,yes
37833,1,1,yes
37834,0,1,no
37835,1,1,yes
37836,0,1,no
37837,0,1,no
37838,1,0,no
37839,1,0,no
37840,0,1,no
37841,0,0,yes
37842,0,1,no
37843,0,1,no
37844,1,1,yes
37845,1,0,no
37846,1,1,yes
37847,0,0,yes
37848,1,1,yes
37849,1,0,no
37850,0,1,no
37851,0,1,no
37852,1,0,no
37853,0,0,yes
37854,0,1,no
37855,1,1,yes
37856,0,0,yes
37857,0,0,yes
37858,0,1,no
37859,1,1,yes
37860,0,0,yes
37861,0,1,no
37862,1,0,no
37863,0,0,yes
37864,1,1,yes
37865,1,0,no
37866,1,0,no
37867,0,1,no
37868,0,1,no
37869,1,1,yes
37870,1,0,no
37871,1,0,no
37872,0,1,no
37873,0,1,no
37874,1,0,no
37875,1,0,no
37876,1,0,no
37877,0,0,yes
37878,0,1,no
37879,1,1,yes
37880,1,1,yes
37881,1,1,yes
37882,0,1,no
37883,0,1,no
37884,0,1,no
37885,1,1,yes
37886,1,0,no
37887,0,1,no
37888,0,1,no
37889,0,1,no
37890,0,0,yes
37891,1,1,yes
37892,1,1,yes
37893,0,0,yes
37894,1,1,yes
37895,1,0,no
37896,1,1,yes
37897,1,0,no
37898,1,1,yes
37899,1,0,no
37900,0,0,yes
37901,1,0,no
37902,1,1,yes
37903,0,1,no
37904,1,1,yes
37905,1,1,yes
37906,0,1,no
37907,1,0,no
37908,0,0,yes
37909,0,1,no
37910,1,0,no
37911,1,1,yes
37912,1,1,yes
37913,1,0,no
37914,1,0,no
37915,0,0,yes
37916,0,1,no
37917,0,0,yes
37918,1,0,no
37919,1,1,yes
37920,0,1,no
37921,1,0,no
37922,1,0,no
37923,0,1,no
37924,1,0,no
37925,0,1,no
37926,1,1,yes
37927,0,0,yes
37928,0,1,no
37929,1,0,no
37930,0,1,no
37931,0,0,yes
37932,0,0,yes
37933,1,0,no
37934,1,0,no
37935,0,0,yes
37936,1,1,yes
37937,1,0,no
37938,0,0,yes
37939,1,1,yes
37940,1,0,no
37941,0,1,no
37942,0,0,yes
37943,1,0,no
37944,1,1,yes
37945,0,0,yes
37946,0,0,yes
37947,1,1,yes
37948,1,1,yes
37949,0,1,no
37950,0,1,no
37951,1,0,no
37952,0,1,no
37953,0,0,yes
37954,1,1,yes
37955,1,1,yes
37956,0,1,no
37957,1,1,yes
37958,1,1,yes
37959,1,0,no
37960,0,0,yes
37961,1,1,yes
37962,0,0,yes
37963,0,0,yes
37964,1,1,yes
37965,1,0,no
37966,0,0,yes
37967,0,1,no
37968,1,0,no
37969,1,1,yes
37970,1,0,no
37971,0,1,no
37972,1,0,no
37973,1,0,no
37974,0,1,no
37975,1,1,yes
37976,1,1,yes
37977,1,0,no
37978,1,0,no
37979,1,1,yes
37980,1,1,yes
37981,0,0,yes
37982,1,0,no
37983,1,0,no
37984,0,1,no
37985,0,1,no
37986,1,1,yes
37987,1,1,yes
37988,1,0,no
37989,1,1,yes
37990,1,0,no
37991,0,1,no
37992,0,0,yes
37993,1,1,yes
37994,0,equal,no
37995,0,0,yes
37996,0,1,no
37997,1,0,no
37998,0,1,no
37999,0,1,no
38000,1,0,no
38001,1,1,yes
38002,0,1,no
38003,0,1,no
38004,0,0,yes
38005,0,0,yes
38006,0,0,yes
38007,0,1,no
38008,1,1,yes
38009,0,0,yes
38010,0,0,yes
38011,0,1,no
38012,1,0,no
38013,0,1,no
38014,0,1,no
38015,0,0,yes
38016,0,1,no
38017,1,1,yes
38018,0,1,no
38019,0,0,yes
38020,1,0,no
38021,0,1,no
38022,1,1,yes
38023,1,0,no
38024,1,1,yes
38025,1,0,no
38026,0,1,no
38027,1,1,yes
38028,1,1,yes
38029,0,1,no
38030,0,0,yes
38031,0,0,yes
38032,0,1,no
38033,0,1,no
38034,1,0,no
38035,0,1,no
38036,1,0,no
38037,0,0,yes
38038,1,0,no
38039,1,1,yes
38040,0,1,no
38041,0,1,no
38042,1,1,yes
38043,0,1,no
38044,0,0,yes
38045,1,1,yes
38046,1,0,no
38047,0,0,yes
38048,1,1,yes
38049,0,0,yes
38050,0,0,yes
38051,1,1,yes
38052,1,0,no
38053,1,1,yes
38054,0,1,no
38055,0,0,yes
38056,0,0,yes
38057,0,1,no
38058,1,1,yes
38059,0,1,no
38060,0,1,no
38061,0,1,no
38062,0,1,no
38063,0,1,no
38064,0,1,no
38065,1,1,yes
38066,0,0,yes
38067,1,1,yes
38068,0,0,yes
38069,1,1,yes
38070,0,0,yes
38071,0,0,yes
38072,0,0,yes
38073,0,0,yes
38074,0,equal,no
38075,0,1,no
38076,1,1,yes
38077,1,0,no
38078,0,0,yes
38079,1,1,yes
38080,0,0,yes
38081,1,equal,no
38082,0,0,yes
38083,1,0,no
38084,1,1,yes
38085,1,1,yes
38086,1,0,no
38087,0,0,yes
38088,1,1,yes
38089,1,1,yes
38090,1,1,yes
38091,1,1,yes
38092,1,0,no
38093,0,0,yes
38094,0,0,yes
38095,1,0,no
38096,1,1,yes
38097,1,1,yes
38098,1,1,yes
38099,1,0,no
38100,0,1,no
38101,1,0,no
38102,0,0,yes
38103,1,0,no
38104,1,1,yes
38105,1,1,yes
38106,1,1,yes
38107,1,1,yes
38108,0,1,no
38109,0,0,yes
38110,1,0,no
38111,1,0,no
38112,0,0,yes
38113,1,0,no
38114,0,1,no
38115,1,0,no
38116,1,0,no
38117,1,0,no
38118,0,1,no
38119,1,1,yes
38120,0,0,yes
38121,0,0,yes
38122,1,1,yes
38123,0,0,yes
38124,1,0,no
38125,0,1,no
38126,0,0,yes
38127,1,1,yes
38128,1,1,yes
38129,1,1,yes
38130,1,1,yes
38131,0,0,yes
38132,1,1,yes
38133,0,1,no
38134,1,1,yes
38135,0,1,no
38136,1,1,yes
38137,1,1,yes
38138,0,1,no
38139,1,1,yes
38140,0,0,yes
38141,0,1,no
38142,1,1,yes
38143,1,0,no
38144,0,0,yes
38145,1,0,no
38146,0,1,no
38147,1,0,no
38148,0,1,no
38149,0,1,no
38150,1,0,no
38151,1,1,yes
38152,1,0,no
38153,1,0,no
38154,1,1,yes
38155,0,1,no
38156,1,1,yes
38157,0,1,no
38158,0,1,no
38159,1,1,yes
38160,1,0,no
38161,0,1,no
38162,0,0,yes
38163,1,1,yes
38164,0,0,yes
38165,0,1,no
38166,0,1,no
38167,0,1,no
38168,0,0,yes
38169,0,0,yes
38170,1,1,yes
38171,1,1,yes
38172,0,1,no
38173,1,1,yes
38174,1,1,yes
38175,1,0,no
38176,1,0,no
38177,0,0,yes
38178,1,1,yes
38179,0,0,yes
38180,0,1,no
38181,1,0,no
38182,0,1,no
38183,0,0,yes
38184,0,1,no
38185,1,0,no
38186,0,0,yes
38187,1,0,no
38188,1,0,no
38189,0,0,yes
38190,0,1,no
38191,1,0,no
38192,1,1,yes
38193,1,0,no
38194,0,0,yes
38195,0,0,yes
38196,0,0,yes
38197,0,0,yes
38198,1,0,no
38199,1,1,yes
38200,0,1,no
38201,1,1,yes
38202,equal,0,no
38203,0,0,yes
38204,1,0,no
38205,1,1,yes
38206,0,0,yes
38207,0,0,yes
38208,1,0,no
38209,1,1,yes
38210,0,1,no
38211,1,1,yes
38212,1,1,yes
38213,0,1,no
38214,1,0,no
38215,0,0,yes
38216,1,1,yes
38217,0,1,no
38218,0,1,no
38219,0,0,yes
38220,0,0,yes
38221,1,0,no
38222,1,1,yes
38223,0,1,no
38224,1,0,no
38225,0,0,yes
38226,1,0,no
38227,1,0,no
38228,1,1,yes
38229,1,0,no
38230,1,1,yes
38231,0,1,no
38232,0,0,yes
38233,1,1,yes
38234,0,0,yes
38235,0,1,no
38236,1,0,no
38237,0,1,no
38238,1,1,yes
38239,0,0,yes
38240,0,1,no
38241,0,0,yes
38242,1,1,yes
38243,0,0,yes
38244,0,1,no
38245,0,1,no
38246,1,1,yes
38247,0,0,yes
38248,0,0,yes
38249,0,1,no
38250,1,1,yes
38251,1,0,no
38252,0,1,no
38253,0,0,yes
38254,0,0,yes
38255,0,1,no
38256,0,1,no
38257,1,0,no
38258,0,0,yes
38259,1,0,no
38260,1,0,no
38261,0,0,yes
38262,0,1,no
38263,0,1,no
38264,1,1,yes
38265,0,1,no
38266,equal,0,no
38267,0,0,yes
38268,0,0,yes
38269,1,1,yes
38270,0,0,yes
38271,0,0,yes
38272,1,0,no
38273,1,0,no
38274,0,0,yes
38275,0,1,no
38276,1,1,yes
38277,1,1,yes
38278,0,1,no
38279,0,0,yes
38280,1,0,no
38281,0,0,yes
38282,1,1,yes
38283,0,1,no
38284,0,0,yes
38285,1,1,yes
38286,1,0,no
38287,1,1,yes
38288,1,0,no
38289,1,0,no
38290,1,1,yes
38291,0,0,yes
38292,1,1,yes
38293,0,0,yes
38294,0,1,no
38295,1,0,no
38296,0,0,yes
38297,0,1,no
38298,1,1,yes
38299,1,1,yes
38300,1,1,yes
38301,1,1,yes
38302,1,1,yes
38303,0,0,yes
38304,1,1,yes
38305,0,1,no
38306,0,0,yes
38307,0,1,no
38308,0,1,no
38309,0,0,yes
38310,1,0,no
38311,1,1,yes
38312,1,1,yes
38313,1,1,yes
38314,1,1,yes
38315,0,1,no
38316,1,1,yes
38317,1,0,no
38318,0,0,yes
38319,0,0,yes
38320,1,1,yes
38321,1,0,no
38322,0,0,yes
38323,1,0,no
38324,0,1,no
38325,1,0,no
38326,1,1,yes
38327,1,1,yes
38328,1,1,yes
38329,1,1,yes
38330,1,1,yes
38331,0,0,yes
38332,1,0,no
38333,0,1,no
38334,1,0,no
38335,1,1,yes
38336,0,0,yes
38337,0,1,no
38338,1,0,no
38339,1,1,yes
38340,0,0,yes
38341,0,1,no
38342,1,0,no
38343,1,0,no
38344,0,1,no
38345,0,1,no
38346,0,0,yes
38347,1,equal,no
38348,0,0,yes
38349,0,1,no
38350,1,1,yes
38351,1,1,yes
38352,1,0,no
38353,1,0,no
38354,1,1,yes
38355,0,0,yes
38356,0,0,yes
38357,1,0,no
38358,0,0,yes
38359,1,1,yes
38360,1,0,no
38361,1,1,yes
38362,0,0,yes
38363,0,0,yes
38364,1,1,yes
38365,1,0,no
38366,1,1,yes
38367,0,0,yes
38368,0,0,yes
38369,0,0,yes
38370,1,1,yes
38371,0,1,no
38372,0,0,yes
38373,1,0,no
38374,1,1,yes
38375,0,1,no
38376,0,1,no
38377,0,1,no
38378,1,1,yes
38379,0,0,yes
38380,1,1,yes
38381,1,1,yes
38382,0,0,yes
38383,0,1,no
38384,1,1,yes
38385,1,0,no
38386,1,0,no
38387,1,0,no
38388,1,0,no
38389,1,0,no
38390,0,0,yes
38391,1,1,yes
38392,1,0,no
38393,1,1,yes
38394,1,1,yes
38395,1,1,yes
38396,0,1,no
38397,1,0,no
38398,1,0,no
38399,1,1,yes
38400,1,1,yes
38401,equal,1,no
38402,1,0,no
38403,0,1,no
38404,1,0,no
38405,0,0,yes
38406,0,0,yes
38407,1,1,yes
38408,0,1,no
38409,1,0,no
38410,0,0,yes
38411,1,0,no
38412,0,0,yes
38413,1,1,yes
38414,0,1,no
38415,1,1,yes
38416,1,0,no
38417,1,0,no
38418,1,1,yes
38419,0,1,no
38420,1,0,no
38421,0,0,yes
38422,0,0,yes
38423,1,0,no
38424,1,1,yes
38425,0,1,no
38426,1,1,yes
38427,1,0,no
38428,0,0,yes
38429,0,0,yes
38430,0,0,yes
38431,1,0,no
38432,0,1,no
38433,0,1,no
38434,0,0,yes
38435,1,1,yes
38436,0,0,yes
38437,1,0,no
38438,0,1,no
38439,0,1,no
38440,0,0,yes
38441,0,0,yes
38442,0,0,yes
38443,1,0,no
38444,0,1,no
38445,1,1,yes
38446,0,1,no
38447,1,1,yes
38448,1,0,no
38449,0,1,no
38450,1,1,yes
38451,1,1,yes
38452,1,1,yes
38453,0,0,yes
38454,1,1,yes
38455,0,0,yes
38456,0,1,no
38457,0,0,yes
38458,0,0,yes
38459,1,0,no
38460,0,0,yes
38461,0,0,yes
38462,0,0,yes
38463,1,1,yes
38464,0,0,yes
38465,0,1,no
38466,1,0,no
38467,1,0,no
38468,1,1,yes
38469,0,0,yes
38470,0,0,yes
38471,0,0,yes
38472,1,1,yes
38473,1,0,no
38474,0,1,no
38475,0,1,no
38476,1,1,yes
38477,1,1,yes
38478,1,1,yes
38479,1,0,no
38480,1,1,yes
38481,0,0,yes
38482,0,1,no
38483,1,1,yes
38484,1,1,yes
38485,0,1,no
38486,0,0,yes
38487,1,0,no
38488,1,0,no
38489,1,0,no
38490,0,0,yes
38491,0,1,no
38492,1,1,yes
38493,1,0,no
38494,1,1,yes
38495,0,1,no
38496,1,0,no
38497,0,0,yes
38498,0,0,yes
38499,1,0,no
38500,1,0,no
38501,1,1,yes
38502,1,1,yes
38503,0,0,yes
38504,0,1,no
38505,1,1,yes
38506,0,0,yes
38507,0,0,yes
38508,1,0,no
38509,0,0,yes
38510,1,0,no
38511,0,0,yes
38512,1,0,no
38513,0,1,no
38514,0,0,yes
38515,1,0,no
38516,equal,0,no
38517,1,0,no
38518,0,1,no
38519,0,0,yes
38520,1,1,yes
38521,0,1,no
38522,0,0,yes
38523,0,0,yes
38524,1,0,no
38525,0,1,no
38526,0,1,no
38527,1,1,yes
38528,1,0,no
38529,1,1,yes
38530,0,1,no
38531,1,0,no
38532,1,0,no
38533,1,1,yes
38534,0,0,yes
38535,1,1,yes
38536,0,1,no
38537,0,1,no
38538,1,0,no
38539,0,1,no
38540,1,1,yes
38541,0,1,no
38542,1,1,yes
38543,1,1,yes
38544,0,0,yes
38545,0,0,yes
38546,0,1,no
38547,0,0,yes
38548,0,0,yes
38549,1,1,yes
38550,1,equal,no
38551,1,0,no
38552,0,0,yes
38553,0,0,yes
38554,1,0,no
38555,1,1,yes
38556,0,0,yes
38557,0,0,yes
38558,1,0,no
38559,1,1,yes
38560,1,1,yes
38561,1,1,yes
38562,1,0,no
38563,0,0,yes
38564,1,0,no
38565,1,0,no
38566,0,1,no
38567,1,1,yes
38568,1,1,yes
38569,1,0,no
38570,0,0,yes
38571,1,0,no
38572,1,1,yes
38573,0,0,yes
38574,0,0,yes
38575,0,0,yes
38576,1,0,no
38577,0,1,no
38578,0,1,no
38579,0,1,no
38580,0,0,yes
38581,1,0,no
38582,0,1,no
38583,1,1,yes
38584,0,1,no
38585,0,0,yes
38586,0,0,yes
38587,1,0,no
38588,1,0,no
38589,0,0,yes
38590,1,1,yes
38591,1,1,yes
38592,0,0,yes
38593,1,1,yes
38594,0,1,no
38595,1,1,yes
38596,0,1,no
38597,0,0,yes
38598,1,0,no
38599,0,1,no
38600,0,1,no
38601,1,1,yes
38602,1,1,yes
38603,1,0,no
38604,0,1,no
38605,0,0,yes
38606,1,1,yes
38607,0,1,no
38608,0,0,yes
38609,0,1,no
38610,1,0,no
38611,1,1,yes
38612,1,0,no
38613,equal,1,no
38614,1,0,no
38615,1,1,yes
38616,1,1,yes
38617,1,1,yes
38618,1,1,yes
38619,0,1,no
38620,0,0,yes
38621,0,0,yes
38622,1,1,yes
38623,1,0,no
38624,0,0,yes
38625,1,1,yes
38626,0,1,no
38627,0,1,no
38628,1,0,no
38629,1,1,yes
38630,0,0,yes
38631,1,1,yes
38632,0,0,yes
38633,0,1,no
38634,0,1,no
38635,1,1,yes
38636,0,0,yes
38637,1,1,yes
38638,0,1,no
38639,1,1,yes
38640,1,0,no
38641,0,0,yes
38642,1,1,yes
38643,1,0,no
38644,1,0,no
38645,1,0,no
38646,0,1,no
38647,0,1,no
38648,1,0,no
38649,1,0,no
38650,1,1,yes
38651,1,1,yes
38652,0,1,no
38653,1,1,yes
38654,1,1,yes
38655,1,0,no
38656,1,0,no
38657,0,0,yes
38658,0,0,yes
38659,0,0,yes
38660,0,0,yes
38661,1,0,no
38662,1,0,no
38663,0,1,no
38664,1,1,yes
38665,0,0,yes
38666,1,1,yes
38667,1,0,no
38668,1,0,no
38669,0,0,yes
38670,1,1,yes
38671,1,1,yes
38672,1,0,no
38673,1,1,yes
38674,1,0,no
38675,1,0,no
38676,0,0,yes
38677,1,1,yes
38678,1,0,no
38679,1,0,no
38680,1,0,no
38681,0,1,no
38682,1,0,no
38683,0,1,no
38684,1,0,no
38685,1,0,no
38686,1,0,no
38687,0,0,yes
38688,1,0,no
38689,0,0,yes
38690,0,0,yes
38691,1,0,no
38692,0,0,yes
38693,0,0,yes
38694,1,0,no
38695,1,0,no
38696,0,1,no
38697,1,0,no
38698,1,1,yes
38699,1,1,yes
38700,1,0,no
38701,0,1,no
38702,1,1,yes
38703,0,0,yes
38704,0,0,yes
38705,1,0,no
38706,0,1,no
38707,1,1,yes
38708,1,0,no
38709,1,0,no
38710,1,0,no
38711,0,1,no
38712,0,0,yes
38713,1,1,yes
38714,0,equal,no
38715,0,0,yes
38716,1,1,yes
38717,1,1,yes
38718,1,0,no
38719,0,0,yes
38720,0,0,yes
38721,1,1,yes
38722,1,0,no
38723,0,0,yes
38724,0,1,no
38725,1,1,yes
38726,1,1,yes
38727,1,1,yes
38728,0,0,yes
38729,1,1,yes
38730,0,0,yes
38731,1,0,no
38732,1,0,no
38733,1,0,no
38734,1,1,yes
38735,1,0,no
38736,0,0,yes
38737,0,0,yes
38738,1,1,yes
38739,1,1,yes
38740,1,0,no
38741,1,0,no
38742,1,1,yes
38743,1,0,no
38744,0,1,no
38745,0,0,yes
38746,1,0,no
38747,0,1,no
38748,0,0,yes
38749,0,0,yes
38750,1,0,no
38751,1,0,no
38752,0,1,no
38753,0,0,yes
38754,0,1,no
38755,1,1,yes
38756,1,1,yes
38757,0,0,yes
38758,1,1,yes
38759,1,0,no
38760,1,1,yes
38761,0,0,yes
38762,1,1,yes
38763,0,1,no
38764,1,0,no
38765,0,1,no
38766,0,1,no
38767,0,0,yes
38768,1,1,yes
38769,1,0,no
38770,1,1,yes
38771,1,0,no
38772,1,1,yes
38773,0,0,yes
38774,1,0,no
38775,1,1,yes
38776,1,0,no
38777,0,0,yes
38778,0,0,yes
38779,1,0,no
38780,1,1,yes
38781,1,0,no
38782,0,0,yes
38783,1,1,yes
38784,0,0,yes
38785,1,0,no
38786,1,0,no
38787,0,1,no
38788,0,1,no
38789,1,1,yes
38790,1,1,yes
38791,0,1,no
38792,1,1,yes
38793,1,1,yes
38794,1,1,yes
38795,1,0,no
38796,0,0,yes
38797,1,0,no
38798,1,1,yes
38799,0,0,yes
38800,0,1,no
38801,1,0,no
38802,0,1,no
38803,1,0,no
38804,0,1,no
38805,1,1,yes
38806,0,1,no
38807,equal,0,no
38808,0,0,yes
38809,0,1,no
38810,0,0,yes
38811,1,1,yes
38812,0,0,yes
38813,1,0,no
38814,1,0,no
38815,0,1,no
38816,1,1,yes
38817,1,1,yes
38818,0,1,no
38819,0,1,no
38820,1,0,no
38821,0,0,yes
38822,1,0,no
38823,1,1,yes
38824,0,1,no
38825,0,1,no
38826,0,0,yes
38827,1,1,yes
38828,0,0,yes
38829,1,1,yes
38830,0,0,yes
38831,1,0,no
38832,0,1,no
38833,1,1,yes
38834,1,0,no
38835,0,1,no
38836,0,0,yes
38837,1,0,no
38838,1,1,yes
38839,0,0,yes
38840,1,0,no
38841,0,0,yes
38842,0,0,yes
38843,0,1,no
38844,0,0,yes
38845,1,1,yes
38846,0,1,no
38847,1,1,yes
38848,1,1,yes
38849,0,1,no
38850,1,1,yes
38851,0,0,yes
38852,1,1,yes
38853,0,0,yes
38854,0,1,no
38855,0,1,no
38856,1,1,yes
38857,1,0,no
38858,1,1,yes
38859,1,0,no
38860,1,0,no
38861,0,0,yes
38862,1,1,yes
38863,1,0,no
38864,1,0,no
38865,0,0,yes
38866,1,1,yes
38867,0,0,yes
38868,1,1,yes
38869,1,0,no
38870,1,1,yes
38871,0,0,yes
38872,1,1,yes
38873,1,0,no
38874,1,1,yes
38875,1,1,yes
38876,0,1,no
38877,0,0,yes
38878,0,0,yes
38879,1,0,no
38880,0,0,yes
38881,1,1,yes
38882,0,1,no
38883,1,0,no
38884,1,0,no
38885,0,0,yes
38886,1,1,yes
38887,0,0,yes
38888,0,0,yes
38889,0,0,yes
38890,0,0,yes
38891,1,1,yes
38892,1,1,yes
38893,1,0,no
38894,0,1,no
38895,1,1,yes
38896,0,0,yes
38897,0,0,yes
38898,1,1,yes
38899,1,0,no
38900,1,1,yes
38901,1,1,yes
38902,0,1,no
38903,1,1,yes
38904,0,1,no
38905,0,0,yes
38906,0,0,yes
38907,1,0,no
38908,1,0,no
38909,1,1,yes
38910,1,1,yes
38911,0,1,no
38912,0,1,no
38913,0,1,no
38914,0,0,yes
38915,1,0,no
38916,0,0,yes
38917,0,0,yes
38918,0,equal,no
38919,1,0,no
38920,1,0,no
38921,1,0,no
38922,1,0,no
38923,0,1,no
38924,1,0,no
38925,0,1,no
38926,1,1,yes
38927,0,0,yes
38928,1,1,yes
38929,1,0,no
38930,1,0,no
38931,1,0,no
38932,0,0,yes
38933,0,0,yes
38934,0,0,yes
38935,1,0,no
38936,0,1,no
38937,1,1,yes
38938,0,1,no
38939,0,1,no
38940,1,0,no
38941,0,0,yes
38942,1,1,yes
38943,1,1,yes
38944,0,1,no
38945,1,1,yes
38946,0,0,yes
38947,1,0,no
38948,0,0,yes
38949,0,1,no
38950,1,0,no
38951,1,1,yes
38952,0,1,no
38953,0,equal,no
38954,1,0,no
38955,1,0,no
38956,1,0,no
38957,1,1,yes
38958,0,0,yes
38959,1,0,no
38960,0,1,no
38961,0,1,no
38962,0,0,yes
38963,0,0,yes
38964,0,0,yes
38965,0,0,yes
38966,1,1,yes
38967,0,1,no
38968,1,1,yes
38969,1,1,yes
38970,0,0,yes
38971,1,1,yes
38972,1,1,yes
38973,1,0,no
38974,1,1,yes
38975,0,0,yes
38976,0,1,no
38977,0,1,no
38978,0,1,no
38979,0,0,yes
38980,0,1,no
38981,1,0,no
38982,0,1,no
38983,1,0,no
38984,0,0,yes
38985,1,0,no
38986,0,1,no
38987,0,1,no
38988,1,1,yes
38989,1,1,yes
38990,0,0,yes
38991,1,0,no
38992,1,0,no
38993,0,1,no
38994,1,1,yes
38995,1,0,no
38996,0,0,yes
38997,0,0,yes
38998,0,0,yes
38999,0,1,no
39000,1,1,yes
39001,1,1,yes
39002,0,1,no
39003,1,1,yes
39004,1,0,no
39005,0,0,yes
39006,0,0,yes
39007,0,1,no
39008,1,0,no
39009,0,1,no
39010,0,1,no
39011,0,1,no
39012,0,0,yes
39013,0,0,yes
39014,1,0,no
39015,0,1,no
39016,0,1,no
39017,1,1,yes
39018,1,1,yes
39019,1,0,no
39020,0,1,no
39021,1,0,no
39022,0,0,yes
39023,1,1,yes
39024,1,1,yes
39025,1,1,yes
39026,0,0,yes
39027,1,0,no
39028,1,0,no
39029,0,1,no
39030,1,1,yes
39031,1,1,yes
39032,1,1,yes
39033,1,1,yes
39034,0,1,no
39035,0,1,no
39036,0,0,yes
39037,1,1,yes
39038,0,1,no
39039,1,0,no
39040,0,0,yes
39041,0,1,no
39042,1,0,no
