bit_position,zeros_count,ones_count,majority,stability
35868,0,20,1,1.0
35869,20,0,0,1.0
35870,20,0,0,1.0
35871,19,1,0,0.95
35872,20,0,0,1.0
35873,20,0,0,1.0
35874,14,6,0,0.7
35875,0,20,1,1.0
35876,20,0,0,1.0
35877,20,0,0,1.0
35878,15,5,0,0.75
35879,20,0,0,1.0
35880,20,0,0,1.0
35881,20,0,0,1.0
35882,20,0,0,1.0
35883,14,6,0,0.7
35884,0,20,1,1.0
35885,20,0,0,1.0
35886,20,0,0,1.0
35887,0,20,1,1.0
35888,20,0,0,1.0
35889,20,0,0,1.0
35890,3,17,1,0.85
35891,20,0,0,1.0
35892,0,20,1,1.0
35893,0,20,1,1.0
35894,0,20,1,1.0
35895,1,19,1,0.95
35896,1,19,1,0.95
35897,0,20,1,1.0
35898,0,20,1,1.0
35899,20,0,0,1.0
35900,20,0,0,1.0
35901,20,0,0,1.0
35902,19,1,0,0.95
35903,0,20,1,1.0
35904,0,20,1,1.0
35905,20,0,0,1.0
35906,0,20,1,1.0
35907,0,20,1,1.0
35908,0,20,1,1.0
35909,0,20,1,1.0
35910,10,10,equal,0.5
35911,0,20,1,1.0
35912,20,0,0,1.0
35913,20,0,0,1.0
35914,0,20,1,1.0
35915,20,0,0,1.0
35916,20,0,0,1.0
35917,0,20,1,1.0
35918,0,20,1,1.0
35919,20,0,0,1.0
35920,0,20,1,1.0
35921,20,0,0,1.0
35922,0,20,1,1.0
35923,20,0,0,1.0
35924,0,20,1,1.0
35925,0,20,1,1.0
35926,0,20,1,1.0
35927,0,20,1,1.0
35928,20,0,0,1.0
35929,20,0,0,1.0
35930,10,10,equal,0.5
35931,20,0,0,1.0
35932,20,0,0,1.0
35933,20,0,0,1.0
35934,1,19,1,0.95
35935,0,20,1,1.0
35936,0,20,1,1.0
35937,0,20,1,1.0
35938,0,20,1,1.0
35939,0,20,1,1.0
35940,20,0,0,1.0
35941,19,1,0,0.95
35942,15,5,0,0.75
35943,0,20,1,1.0
35944,0,20,1,1.0
35945,20,0,0,1.0
35946,2,18,1,0.9
35947,0,20,1,1.0
35948,20,0,0,1.0
35949,20,0,0,1.0
35950,0,20,1,1.0
35951,20,0,0,1.0
35952,20,0,0,1.0
35953,20,0,0,1.0
35954,0,20,1,1.0
35955,20,0,0,1.0
35956,0,20,1,1.0
35957,0,20,1,1.0
35958,20,0,0,1.0
35959,19,1,0,0.95
35960,0,20,1,1.0
35961,9,11,1,0.55
35962,20,0,0,1.0
35963,2,18,1,0.9
35964,0,20,1,1.0
35965,0,20,1,1.0
35966,0,20,1,1.0
35967,20,0,0,1.0
35968,0,20,1,1.0
35969,20,0,0,1.0
35970,20,0,0,1.0
35971,0,20,1,1.0
35972,0,20,1,1.0
35973,0,20,1,1.0
35974,20,0,0,1.0
35975,20,0,0,1.0
35976,10,10,equal,0.5
35977,19,1,0,0.95
35978,20,0,0,1.0
35979,0,20,1,1.0
35980,0,20,1,1.0
35981,0,20,1,1.0
35982,15,5,0,0.75
35983,0,20,1,1.0
35984,7,13,1,0.65
35985,20,0,0,1.0
35986,1,19,1,0.95
35987,0,20,1,1.0
35988,0,20,1,1.0
35989,0,20,1,1.0
35990,20,0,0,1.0
35991,16,4,0,0.8
35992,20,0,0,1.0
35993,0,20,1,1.0
35994,0,20,1,1.0
35995,0,20,1,1.0
35996,20,0,0,1.0
35997,19,1,0,0.95
35998,20,0,0,1.0
35999,0,20,1,1.0
36000,17,3,0,0.85
36001,16,4,0,0.8
36002,20,0,0,1.0
36003,18,2,0,0.9
36004,20,0,0,1.0
36005,16,4,0,0.8
36006,20,0,0,1.0
36007,0,20,1,1.0
36008,16,4,0,0.8
36009,20,0,0,1.0
36010,0,20,1,1.0
36011,0,20,1,1.0
36012,20,0,0,1.0
36013,0,20,1,1.0
36014,0,20,1,1.0
36015,18,2,0,0.9
36016,20,0,0,1.0
36017,20,0,0,1.0
36018,0,20,1,1.0
36019,0,20,1,1.0
36020,20,0,0,1.0
36021,20,0,0,1.0
36022,0,20,1,1.0
36023,0,20,1,1.0
36024,20,0,0,1.0
36025,16,4,0,0.8
36026,0,20,1,1.0
36027,20,0,0,1.0
36028,20,0,0,1.0
36029,0,20,1,1.0
36030,20,0,0,1.0
36031,20,0,0,1.0
36032,0,20,1,1.0
36033,20,0,0,1.0
36034,5,15,1,0.75
36035,0,20,1,1.0
36036,20,0,0,1.0
36037,7,13,1,0.65
36038,19,1,0,0.95
36039,0,20,1,1.0
36040,13,7,0,0.65
36041,0,20,1,1.0
36042,0,20,1,1.0
36043,20,0,0,1.0
36044,20,0,0,1.0
36045,4,16,1,0.8
36046,0,20,1,1.0
36047,0,20,1,1.0
36048,7,13,1,0.65
36049,0,20,1,1.0
36050,20,0,0,1.0
36051,0,20,1,1.0
36052,20,0,0,1.0
36053,20,0,0,1.0
36054,0,20,1,1.0
36055,19,1,0,0.95
36056,19,1,0,0.95
36057,20,0,0,1.0
36058,20,0,0,1.0
36059,1,19,1,0.95
36060,0,20,1,1.0
36061,0,20,1,1.0
36062,20,0,0,1.0
36063,20,0,0,1.0
36064,18,2,0,0.9
36065,20,0,0,1.0
36066,0,20,1,1.0
36067,20,0,0,1.0
36068,20,0,0,1.0
36069,16,4,0,0.8
36070,20,0,0,1.0
36071,0,20,1,1.0
36072,20,0,0,1.0
36073,20,0,0,1.0
36074,0,20,1,1.0
36075,18,2,0,0.9
36076,20,0,0,1.0
36077,0,20,1,1.0
36078,1,19,1,0.95
36079,0,20,1,1.0
36080,20,0,0,1.0
36081,20,0,0,1.0
36082,8,12,1,0.6
36083,0,20,1,1.0
36084,20,0,0,1.0
36085,20,0,0,1.0
36086,20,0,0,1.0
36087,10,10,equal,0.5
36088,1,19,1,0.95
36089,20,0,0,1.0
36090,20,0,0,1.0
36091,0,20,1,1.0
36092,14,6,0,0.7
36093,20,0,0,1.0
36094,20,0,0,1.0
36095,20,0,0,1.0
36096,19,1,0,0.95
36097,0,20,1,1.0
36098,20,0,0,1.0
36099,0,20,1,1.0
36100,20,0,0,1.0
36101,0,20,1,1.0
36102,0,20,1,1.0
36103,18,2,0,0.9
36104,19,1,0,0.95
36105,20,0,0,1.0
36106,7,13,1,0.65
36107,0,20,1,1.0
36108,20,0,0,1.0
36109,8,12,1,0.6
36110,1,19,1,0.95
36111,0,20,1,1.0
36112,20,0,0,1.0
36113,0,20,1,1.0
36114,13,7,0,0.65
36115,20,0,0,1.0
36116,20,0,0,1.0
36117,20,0,0,1.0
36118,0,20,1,1.0
36119,20,0,0,1.0
36120,0,20,1,1.0
36121,1,19,1,0.95
36122,20,0,0,1.0
36123,0,20,1,1.0
36124,0,20,1,1.0
36125,20,0,0,1.0
36126,20,0,0,1.0
36127,0,20,1,1.0
36128,0,20,1,1.0
36129,0,20,1,1.0
36130,20,0,0,1.0
36131,20,0,0,1.0
36132,20,0,0,1.0
36133,18,2,0,0.9
36134,20,0,0,1.0
36135,0,20,1,1.0
36136,0,20,1,1.0
36137,0,20,1,1.0
36138,1,19,1,0.95
36139,20,0,0,1.0
36140,20,0,0,1.0
36141,20,0,0,1.0
36142,0,20,1,1.0
36143,0,20,1,1.0
36144,20,0,0,1.0
36145,20,0,0,1.0
36146,0,20,1,1.0
36147,0,20,1,1.0
36148,20,0,0,1.0
36149,20,0,0,1.0
36150,0,20,1,1.0
36151,20,0,0,1.0
36152,0,20,1,1.0
36153,0,20,1,1.0
36154,20,0,0,1.0
36155,20,0,0,1.0
36156,0,20,1,1.0
36157,19,1,0,0.95
36158,20,0,0,1.0
36159,20,0,0,1.0
36160,0,20,1,1.0
36161,20,0,0,1.0
36162,1,19,1,0.95
36163,0,20,1,1.0
36164,0,20,1,1.0
36165,0,20,1,1.0
36166,0,20,1,1.0
36167,20,0,0,1.0
36168,1,19,1,0.95
36169,20,0,0,1.0
36170,0,20,1,1.0
36171,20,0,0,1.0
36172,20,0,0,1.0
36173,20,0,0,1.0
36174,2,18,1,0.9
36175,20,0,0,1.0
36176,1,19,1,0.95
36177,7,13,1,0.65
36178,0,20,1,1.0
36179,0,20,1,1.0
36180,0,20,1,1.0
36181,0,20,1,1.0
36182,20,0,0,1.0
36183,0,20,1,1.0
36184,20,0,0,1.0
36185,19,1,0,0.95
36186,7,13,1,0.65
36187,20,0,0,1.0
36188,20,0,0,1.0
36189,20,0,0,1.0
36190,0,20,1,1.0
36191,0,20,1,1.0
36192,20,0,0,1.0
36193,0,20,1,1.0
36194,0,20,1,1.0
36195,20,0,0,1.0
36196,20,0,0,1.0
36197,0,20,1,1.0
36198,0,20,1,1.0
36199,17,3,0,0.85
36200,20,0,0,1.0
36201,0,20,1,1.0
36202,16,4,0,0.8
36203,0,20,1,1.0
36204,20,0,0,1.0
36205,19,1,0,0.95
36206,0,20,1,1.0
36207,17,3,0,0.85
36208,19,1,0,0.95
36209,1,19,1,0.95
36210,20,0,0,1.0
36211,10,10,equal,0.5
36212,20,0,0,1.0
36213,20,0,0,1.0
36214,5,15,1,0.75
36215,20,0,0,1.0
36216,1,19,1,0.95
36217,20,0,0,1.0
36218,20,0,0,1.0
36219,1,19,1,0.95
36220,0,20,1,1.0
36221,0,20,1,1.0
36222,0,20,1,1.0
36223,0,20,1,1.0
36224,4,16,1,0.8
36225,13,7,0,0.65
36226,20,0,0,1.0
36227,0,20,1,1.0
36228,2,18,1,0.9
36229,20,0,0,1.0
36230,1,19,1,0.95
36231,16,4,0,0.8
36232,0,20,1,1.0
36233,0,20,1,1.0
36234,0,20,1,1.0
36235,20,0,0,1.0
36236,0,20,1,1.0
36237,0,20,1,1.0
36238,20,0,0,1.0
36239,20,0,0,1.0
36240,0,20,1,1.0
36241,0,20,1,1.0
36242,10,10,equal,0.5
36243,7,13,1,0.65
36244,0,20,1,1.0
36245,0,20,1,1.0
36246,2,18,1,0.9
36247,19,1,0,0.95
36248,20,0,0,1.0
36249,20,0,0,1.0
36250,20,0,0,1.0
36251,20,0,0,1.0
36252,0,20,1,1.0
36253,20,0,0,1.0
36254,2,18,1,0.9
36255,1,19,1,0.95
36256,0,20,1,1.0
36257,19,1,0,0.95
36258,20,0,0,1.0
36259,0,20,1,1.0
36260,20,0,0,1.0
36261,20,0,0,1.0
36262,20,0,0,1.0
36263,20,0,0,1.0
36264,20,0,0,1.0
36265,0,20,1,1.0
36266,20,0,0,1.0
36267,0,20,1,1.0
36268,20,0,0,1.0
36269,0,20,1,1.0
36270,20,0,0,1.0
36271,0,20,1,1.0
36272,20,0,0,1.0
36273,20,0,0,1.0
36274,20,0,0,1.0
36275,0,20,1,1.0
36276,0,20,1,1.0
36277,1,19,1,0.95
36278,2,18,1,0.9
36279,20,0,0,1.0
36280,0,20,1,1.0
36281,0,20,1,1.0
36282,0,20,1,1.0
36283,0,20,1,1.0
36284,20,0,0,1.0
36285,0,20,1,1.0
36286,17,3,0,0.85
36287,20,0,0,1.0
36288,0,20,1,1.0
36289,0,20,1,1.0
36290,20,0,0,1.0
36291,20,0,0,1.0
36292,20,0,0,1.0
36293,0,20,1,1.0
36294,9,11,1,0.55
36295,0,20,1,1.0
36296,20,0,0,1.0
36297,0,20,1,1.0
36298,0,20,1,1.0
36299,5,15,1,0.75
36300,0,20,1,1.0
36301,0,20,1,1.0
36302,0,20,1,1.0
36303,0,20,1,1.0
36304,0,20,1,1.0
36305,20,0,0,1.0
36306,3,17,1,0.85
36307,1,19,1,0.95
36308,0,20,1,1.0
36309,0,20,1,1.0
36310,20,0,0,1.0
36311,0,20,1,1.0
36312,0,20,1,1.0
36313,20,0,0,1.0
36314,0,20,1,1.0
36315,0,20,1,1.0
36316,0,20,1,1.0
36317,17,3,0,0.85
36318,20,0,0,1.0
36319,20,0,0,1.0
36320,20,0,0,1.0
36321,20,0,0,1.0
36322,20,0,0,1.0
36323,20,0,0,1.0
36324,20,0,0,1.0
36325,20,0,0,1.0
36326,20,0,0,1.0
36327,14,6,0,0.7
36328,9,11,1,0.55
36329,0,20,1,1.0
36330,20,0,0,1.0
36331,20,0,0,1.0
36332,20,0,0,1.0
36333,19,1,0,0.95
36334,20,0,0,1.0
36335,1,19,1,0.95
36336,15,5,0,0.75
36337,20,0,0,1.0
36338,0,20,1,1.0
36339,0,20,1,1.0
36340,20,0,0,1.0
36341,0,20,1,1.0
36342,20,0,0,1.0
36343,19,1,0,0.95
36344,2,18,1,0.9
36345,20,0,0,1.0
36346,20,0,0,1.0
36347,20,0,0,1.0
36348,0,20,1,1.0
36349,20,0,0,1.0
36350,7,13,1,0.65
36351,18,2,0,0.9
36352,0,20,1,1.0
36353,20,0,0,1.0
36354,0,20,1,1.0
36355,0,20,1,1.0
36356,1,19,1,0.95
36357,20,0,0,1.0
36358,20,0,0,1.0
36359,0,20,1,1.0
36360,0,20,1,1.0
36361,0,20,1,1.0
36362,0,20,1,1.0
36363,0,20,1,1.0
36364,0,20,1,1.0
36365,20,0,0,1.0
36366,20,0,0,1.0
36367,10,10,equal,0.5
36368,20,0,0,1.0
36369,0,20,1,1.0
36370,20,0,0,1.0
36371,19,1,0,0.95
36372,0,20,1,1.0
36373,0,20,1,1.0
36374,0,20,1,1.0
36375,0,20,1,1.0
36376,20,0,0,1.0
36377,0,20,1,1.0
36378,0,20,1,1.0
36379,20,0,0,1.0
36380,0,20,1,1.0
36381,20,0,0,1.0
36382,0,20,1,1.0
36383,18,2,0,0.9
36384,20,0,0,1.0
36385,0,20,1,1.0
36386,16,4,0,0.8
36387,20,0,0,1.0
36388,0,20,1,1.0
36389,20,0,0,1.0
36390,17,3,0,0.85
36391,20,0,0,1.0
36392,7,13,1,0.65
36393,20,0,0,1.0
36394,20,0,0,1.0
36395,20,0,0,1.0
36396,20,0,0,1.0
36397,20,0,0,1.0
36398,20,0,0,1.0
36399,0,20,1,1.0
36400,1,19,1,0.95
36401,20,0,0,1.0
36402,0,20,1,1.0
36403,20,0,0,1.0
36404,18,2,0,0.9
36405,12,8,0,0.6
36406,0,20,1,1.0
36407,0,20,1,1.0
36408,0,20,1,1.0
36409,0,20,1,1.0
36410,0,20,1,1.0
36411,18,2,0,0.9
36412,0,20,1,1.0
36413,0,20,1,1.0
36414,20,0,0,1.0
36415,20,0,0,1.0
36416,20,0,0,1.0
36417,20,0,0,1.0
36418,19,1,0,0.95
36419,0,20,1,1.0
36420,0,20,1,1.0
36421,0,20,1,1.0
36422,0,20,1,1.0
36423,18,2,0,0.9
36424,0,20,1,1.0
36425,0,20,1,1.0
36426,20,0,0,1.0
36427,20,0,0,1.0
36428,0,20,1,1.0
36429,2,18,1,0.9
36430,0,20,1,1.0
36431,20,0,0,1.0
36432,20,0,0,1.0
36433,20,0,0,1.0
36434,0,20,1,1.0
36435,0,20,1,1.0
36436,0,20,1,1.0
36437,0,20,1,1.0
36438,20,0,0,1.0
36439,0,20,1,1.0
36440,20,0,0,1.0
36441,0,20,1,1.0
36442,0,20,1,1.0
36443,0,20,1,1.0
36444,0,20,1,1.0
36445,20,0,0,1.0
36446,20,0,0,1.0
36447,20,0,0,1.0
36448,17,3,0,0.85
36449,0,20,1,1.0
36450,20,0,0,1.0
36451,0,20,1,1.0
36452,0,20,1,1.0
36453,0,20,1,1.0
36454,19,1,0,0.95
36455,20,0,0,1.0
36456,0,20,1,1.0
36457,3,17,1,0.85
36458,20,0,0,1.0
36459,0,20,1,1.0
36460,19,1,0,0.95
36461,2,18,1,0.9
36462,20,0,0,1.0
36463,20,0,0,1.0
36464,20,0,0,1.0
36465,0,20,1,1.0
36466,20,0,0,1.0
36467,19,1,0,0.95
36468,0,20,1,1.0
36469,20,0,0,1.0
36470,20,0,0,1.0
36471,20,0,0,1.0
36472,20,0,0,1.0
36473,14,6,0,0.7
36474,1,19,1,0.95
36475,7,13,1,0.65
36476,20,0,0,1.0
36477,20,0,0,1.0
36478,0,20,1,1.0
36479,0,20,1,1.0
36480,14,6,0,0.7
36481,5,15,1,0.75
36482,20,0,0,1.0
36483,20,0,0,1.0
36484,0,20,1,1.0
36485,1,19,1,0.95
36486,0,20,1,1.0
36487,0,20,1,1.0
36488,0,20,1,1.0
36489,0,20,1,1.0
36490,20,0,0,1.0
36491,20,0,0,1.0
36492,1,19,1,0.95
36493,0,20,1,1.0
36494,20,0,0,1.0
36495,20,0,0,1.0
36496,0,20,1,1.0
36497,20,0,0,1.0
36498,0,20,1,1.0
36499,13,7,0,0.65
36500,0,20,1,1.0
36501,1,19,1,0.95
36502,19,1,0,0.95
36503,20,0,0,1.0
36504,20,0,0,1.0
36505,0,20,1,1.0
36506,20,0,0,1.0
36507,0,20,1,1.0
36508,20,0,0,1.0
36509,0,20,1,1.0
36510,0,20,1,1.0
36511,0,20,1,1.0
36512,1,19,1,0.95
36513,20,0,0,1.0
36514,17,3,0,0.85
36515,0,20,1,1.0
36516,20,0,0,1.0
36517,20,0,0,1.0
36518,0,20,1,1.0
36519,19,1,0,0.95
36520,20,0,0,1.0
36521,20,0,0,1.0
36522,20,0,0,1.0
36523,0,20,1,1.0
36524,20,0,0,1.0
36525,20,0,0,1.0
36526,0,20,1,1.0
36527,20,0,0,1.0
36528,0,20,1,1.0
36529,0,20,1,1.0
36530,0,20,1,1.0
36531,2,18,1,0.9
36532,0,20,1,1.0
36533,20,0,0,1.0
36534,0,20,1,1.0
36535,20,0,0,1.0
36536,20,0,0,1.0
36537,0,20,1,1.0
36538,20,0,0,1.0
36539,20,0,0,1.0
36540,18,2,0,0.9
36541,0,20,1,1.0
36542,12,8,0,0.6
36543,20,0,0,1.0
36544,0,20,1,1.0
36545,0,20,1,1.0
36546,20,0,0,1.0
36547,0,20,1,1.0
36548,20,0,0,1.0
36549,15,5,0,0.75
36550,0,20,1,1.0
36551,0,20,1,1.0
36552,20,0,0,1.0
36553,19,1,0,0.95
36554,1,19,1,0.95
36555,0,20,1,1.0
36556,20,0,0,1.0
36557,20,0,0,1.0
36558,20,0,0,1.0
36559,20,0,0,1.0
36560,3,17,1,0.85
36561,0,20,1,1.0
36562,0,20,1,1.0
36563,11,9,0,0.55
36564,20,0,0,1.0
36565,20,0,0,1.0
36566,20,0,0,1.0
36567,0,20,1,1.0
36568,5,15,1,0.75
36569,0,20,1,1.0
36570,0,20,1,1.0
36571,0,20,1,1.0
36572,20,0,0,1.0
36573,20,0,0,1.0
36574,0,20,1,1.0
36575,0,20,1,1.0
36576,20,0,0,1.0
36577,18,2,0,0.9
36578,20,0,0,1.0
36579,0,20,1,1.0
36580,20,0,0,1.0
36581,20,0,0,1.0
36582,20,0,0,1.0
36583,20,0,0,1.0
36584,0,20,1,1.0
36585,3,17,1,0.85
36586,20,0,0,1.0
36587,0,20,1,1.0
36588,1,19,1,0.95
36589,14,6,0,0.7
36590,20,0,0,1.0
36591,0,20,1,1.0
36592,20,0,0,1.0
36593,20,0,0,1.0
36594,20,0,0,1.0
36595,20,0,0,1.0
36596,0,20,1,1.0
36597,20,0,0,1.0
36598,0,20,1,1.0
36599,19,1,0,0.95
36600,20,0,0,1.0
36601,19,1,0,0.95
36602,0,20,1,1.0
36603,11,9,0,0.55
36604,20,0,0,1.0
36605,0,20,1,1.0
36606,0,20,1,1.0
36607,20,0,0,1.0
36608,20,0,0,1.0
36609,0,20,1,1.0
36610,20,0,0,1.0
36611,20,0,0,1.0
36612,1,19,1,0.95
36613,0,20,1,1.0
36614,13,7,0,0.65
36615,0,20,1,1.0
36616,20,0,0,1.0
36617,20,0,0,1.0
36618,20,0,0,1.0
36619,0,20,1,1.0
36620,0,20,1,1.0
36621,20,0,0,1.0
36622,11,9,0,0.55
36623,19,1,0,0.95
36624,0,20,1,1.0
36625,0,20,1,1.0
36626,20,0,0,1.0
36627,0,20,1,1.0
36628,18,2,0,0.9
36629,6,14,1,0.7
36630,1,19,1,0.95
36631,0,20,1,1.0
36632,18,2,0,0.9
36633,20,0,0,1.0
36634,20,0,0,1.0
36635,14,6,0,0.7
36636,0,20,1,1.0
36637,0,20,1,1.0
36638,0,20,1,1.0
36639,0,20,1,1.0
36640,20,0,0,1.0
36641,0,20,1,1.0
36642,15,5,0,0.75
36643,2,18,1,0.9
36644,20,0,0,1.0
36645,17,3,0,0.85
36646,1,19,1,0.95
36647,1,19,1,0.95
36648,20,0,0,1.0
36649,0,20,1,1.0
36650,7,13,1,0.65
36651,0,20,1,1.0
36652,20,0,0,1.0
36653,20,0,0,1.0
36654,20,0,0,1.0
36655,20,0,0,1.0
36656,20,0,0,1.0
36657,11,9,0,0.55
36658,20,0,0,1.0
36659,20,0,0,1.0
36660,0,20,1,1.0
36661,0,20,1,1.0
36662,20,0,0,1.0
36663,16,4,0,0.8
36664,0,20,1,1.0
36665,18,2,0,0.9
36666,20,0,0,1.0
36667,19,1,0,0.95
36668,20,0,0,1.0
36669,20,0,0,1.0
36670,20,0,0,1.0
36671,20,0,0,1.0
36672,0,20,1,1.0
36673,0,20,1,1.0
36674,0,20,1,1.0
36675,20,0,0,1.0
36676,0,20,1,1.0
36677,0,20,1,1.0
36678,0,20,1,1.0
36679,0,20,1,1.0
36680,19,1,0,0.95
36681,0,20,1,1.0
36682,0,20,1,1.0
36683,20,0,0,1.0
36684,0,20,1,1.0
36685,20,0,0,1.0
36686,0,20,1,1.0
36687,19,1,0,0.95
36688,20,0,0,1.0
36689,0,20,1,1.0
36690,0,20,1,1.0
36691,0,20,1,1.0
36692,0,20,1,1.0
36693,0,20,1,1.0
36694,20,0,0,1.0
36695,0,20,1,1.0
36696,0,20,1,1.0
36697,0,20,1,1.0
36698,0,20,1,1.0
36699,12,8,0,0.6
36700,20,0,0,1.0
36701,0,20,1,1.0
36702,20,0,0,1.0
36703,18,2,0,0.9
36704,0,20,1,1.0
36705,0,20,1,1.0
36706,0,20,1,1.0
36707,20,0,0,1.0
36708,15,5,0,0.75
36709,0,20,1,1.0
36710,17,3,0,0.85
36711,20,0,0,1.0
36712,20,0,0,1.0
36713,19,1,0,0.95
36714,19,1,0,0.95
36715,19,1,0,0.95
36716,0,20,1,1.0
36717,8,12,1,0.6
36718,0,20,1,1.0
36719,20,0,0,1.0
36720,0,20,1,1.0
36721,20,0,0,1.0
36722,0,20,1,1.0
36723,20,0,0,1.0
36724,20,0,0,1.0
36725,0,20,1,1.0
36726,20,0,0,1.0
36727,20,0,0,1.0
36728,20,0,0,1.0
36729,20,0,0,1.0
36730,0,20,1,1.0
36731,0,20,1,1.0
36732,0,20,1,1.0
36733,20,0,0,1.0
36734,0,20,1,1.0
36735,0,20,1,1.0
36736,20,0,0,1.0
36737,0,20,1,1.0
36738,8,12,1,0.6
36739,20,0,0,1.0
36740,1,19,1,0.95
36741,0,20,1,1.0
36742,20,0,0,1.0
36743,20,0,0,1.0
36744,0,20,1,1.0
36745,2,18,1,0.9
36746,10,10,equal,0.5
36747,0,20,1,1.0
36748,20,0,0,1.0
36749,0,20,1,1.0
36750,20,0,0,1.0
36751,20,0,0,1.0
36752,8,12,1,0.6
36753,0,20,1,1.0
36754,20,0,0,1.0
36755,7,13,1,0.65
36756,0,20,1,1.0
36757,0,20,1,1.0
36758,20,0,0,1.0
36759,0,20,1,1.0
36760,19,1,0,0.95
36761,0,20,1,1.0
36762,20,0,0,1.0
36763,1,19,1,0.95
36764,20,0,0,1.0
36765,2,18,1,0.9
36766,19,1,0,0.95
36767,20,0,0,1.0
36768,0,20,1,1.0
36769,0,20,1,1.0
36770,20,0,0,1.0
36771,20,0,0,1.0
36772,0,20,1,1.0
36773,20,0,0,1.0
36774,3,17,1,0.85
36775,20,0,0,1.0
36776,20,0,0,1.0
36777,20,0,0,1.0
36778,0,20,1,1.0
36779,0,20,1,1.0
36780,0,20,1,1.0
36781,0,20,1,1.0
36782,20,0,0,1.0
36783,18,2,0,0.9
36784,20,0,0,1.0
36785,12,8,0,0.6
36786,0,20,1,1.0
36787,0,20,1,1.0
36788,0,20,1,1.0
36789,0,20,1,1.0
36790,20,0,0,1.0
36791,20,0,0,1.0
36792,0,20,1,1.0
36793,20,0,0,1.0
36794,20,0,0,1.0
36795,0,20,1,1.0
36796,20,0,0,1.0
36797,20,0,0,1.0
36798,20,0,0,1.0
36799,20,0,0,1.0
36800,0,20,1,1.0
36801,2,18,1,0.9
36802,11,9,0,0.55
36803,0,20,1,1.0
36804,20,0,0,1.0
36805,0,20,1,1.0
36806,20,0,0,1.0
36807,0,20,1,1.0
36808,20,0,0,1.0
36809,20,0,0,1.0
36810,0,20,1,1.0
36811,20,0,0,1.0
36812,0,20,1,1.0
36813,0,20,1,1.0
36814,20,0,0,1.0
36815,18,2,0,0.9
36816,0,20,1,1.0
36817,20,0,0,1.0
36818,0,20,1,1.0
36819,0,20,1,1.0
36820,20,0,0,1.0
36821,20,0,0,1.0
36822,20,0,0,1.0
36823,0,20,1,1.0
36824,0,20,1,1.0
36825,0,20,1,1.0
36826,0,20,1,1.0
36827,3,17,1,0.85
36828,15,5,0,0.75
36829,0,20,1,1.0
36830,0,20,1,1.0
36831,13,7,0,0.65
36832,20,0,0,1.0
36833,20,0,0,1.0
36834,0,20,1,1.0
36835,20,0,0,1.0
36836,0,20,1,1.0
36837,20,0,0,1.0
36838,20,0,0,1.0
36839,20,0,0,1.0
36840,0,20,1,1.0
36841,3,17,1,0.85
36842,0,20,1,1.0
36843,20,0,0,1.0
36844,0,20,1,1.0
36845,20,0,0,1.0
36846,20,0,0,1.0
36847,0,20,1,1.0
36848,20,0,0,1.0
36849,0,20,1,1.0
36850,20,0,0,1.0
36851,0,20,1,1.0
36852,20,0,0,1.0
36853,20,0,0,1.0
36854,20,0,0,1.0
36855,2,18,1,0.9
36856,0,20,1,1.0
36857,13,7,0,0.65
36858,0,20,1,1.0
36859,20,0,0,1.0
36860,0,20,1,1.0
36861,0,20,1,1.0
36862,20,0,0,1.0
36863,20,0,0,1.0
36864,20,0,0,1.0
36865,14,6,0,0.7
36866,20,0,0,1.0
36867,0,20,1,1.0
36868,0,20,1,1.0
36869,3,17,1,0.85
36870,20,0,0,1.0
36871,20,0,0,1.0
36872,20,0,0,1.0
36873,0,20,1,1.0
36874,20,0,0,1.0
36875,20,0,0,1.0
36876,19,1,0,0.95
36877,15,5,0,0.75
36878,19,1,0,0.95
36879,20,0,0,1.0
36880,1,19,1,0.95
36881,0,20,1,1.0
36882,20,0,0,1.0
36883,4,16,1,0.8
36884,0,20,1,1.0
36885,0,20,1,1.0
36886,20,0,0,1.0
36887,20,0,0,1.0
36888,20,0,0,1.0
36889,20,0,0,1.0
36890,20,0,0,1.0
36891,19,1,0,0.95
36892,0,20,1,1.0
36893,0,20,1,1.0
36894,0,20,1,1.0
36895,3,17,1,0.85
36896,20,0,0,1.0
36897,20,0,0,1.0
36898,0,20,1,1.0
36899,0,20,1,1.0
36900,20,0,0,1.0
36901,0,20,1,1.0
36902,20,0,0,1.0
36903,20,0,0,1.0
36904,0,20,1,1.0
36905,0,20,1,1.0
36906,20,0,0,1.0
36907,18,2,0,0.9
36908,20,0,0,1.0
36909,20,0,0,1.0
36910,0,20,1,1.0
36911,20,0,0,1.0
36912,20,0,0,1.0
36913,20,0,0,1.0
36914,0,20,1,1.0
36915,0,20,1,1.0
36916,20,0,0,1.0
36917,0,20,1,1.0
36918,0,20,1,1.0
36919,20,0,0,1.0
36920,20,0,0,1.0
36921,20,0,0,1.0
36922,18,2,0,0.9
36923,20,0,0,1.0
36924,0,20,1,1.0
36925,20,0,0,1.0
36926,0,20,1,1.0
36927,20,0,0,1.0
36928,0,20,1,1.0
36929,0,20,1,1.0
36930,0,20,1,1.0
36931,0,20,1,1.0
36932,2,18,1,0.9
36933,0,20,1,1.0
36934,0,20,1,1.0
36935,0,20,1,1.0
36936,20,0,0,1.0
36937,14,6,0,0.7
36938,17,3,0,0.85
36939,0,20,1,1.0
36940,1,19,1,0.95
36941,20,0,0,1.0
